num,v,value,solution_path,time
145,5,2710.300882568283,"Any[(1, 88), (1, 92), (2, 18), (2, 142), (3, 64), (3, 105), (4, 47), (4, 95), (5, 60), (5, 125), (6, 35), (6, 79), (7, 45), (7, 122), (8, 117), (8, 144), (9, 67), (9, 91), (10, 13), (10, 113), (11, 17), (11, 28), (12, 37), (12, 122), (13, 73), (14, 99), (14, 119), (15, 110), (15, 133), (16, 37), (16, 115), (17, 55), (18, 19), (19, 66), (20, 81), (20, 142), (21, 23), (21, 131), (22, 51), (22, 96), (23, 136), (24, 57), (24, 60), (25, 40), (25, 98), (26, 124), (26, 130), (27, 52), (27, 111), (28, 87), (29, 42), (29, 114), (30, 53), (30, 69), (31, 79), (31, 128), (32, 114), (32, 140), (33, 58), (33, 104), (34, 49), (34, 64), (35, 141), (36, 62), (36, 145), (38, 127), (38, 136), (39, 57), (39, 117), (40, 48), (41, 55), (41, 103), (42, 97), (43, 48), (43, 94), (44, 80), (44, 86), (45, 66), (46, 97), (46, 101), (47, 112), (49, 68), (50, 123), (50, 127), (51, 135), (52, 126), (53, 75), (54, 59), (54, 115), (56, 67), (56, 140), (58, 65), (59, 84), (61, 82), (61, 92), (62, 105), (63, 99), (63, 116), (65, 133), (68, 93), (69, 76), (70, 89), (70, 118), (71, 75), (71, 131), (72, 90), (72, 143), (73, 138), (74, 102), (74, 138), (76, 141), (77, 91), (77, 98), (78, 80), (78, 134), (81, 145), (82, 121), (83, 85), (83, 143), (84, 132), (85, 124), (86, 109), (87, 109), (88, 95), (89, 120), (90, 108), (93, 126), (94, 120), (96, 102), (100, 111), (100, 128), (101, 103), (104, 118), (106, 123), (106, 125), (107, 110), (107, 119), (108, 113), (112, 139), (116, 129), (121, 130), (129, 132), (134, 137), (135, 144), (137, 139)]",15.567000150680542
145,6,2739.9268966551404,"Any[(1, 31), (1, 138), (2, 33), (2, 116), (3, 55), (3, 95), (4, 34), (4, 54), (5, 36), (5, 74), (6, 68), (6, 133), (7, 60), (7, 130), (8, 87), (8, 90), (9, 106), (9, 141), (10, 27), (10, 86), (11, 19), (11, 68), (12, 21), (12, 108), (13, 93), (13, 113), (14, 62), (14, 89), (15, 35), (15, 87), (16, 32), (16, 40), (17, 42), (17, 145), (18, 123), (18, 130), (19, 41), (20, 78), (20, 119), (21, 114), (22, 24), (22, 81), (23, 40), (23, 126), (24, 65), (25, 30), (25, 103), (26, 50), (26, 66), (27, 92), (28, 97), (28, 125), (29, 101), (29, 114), (30, 52), (31, 122), (32, 58), (33, 94), (34, 64), (35, 96), (36, 45), (37, 39), (37, 76), (38, 67), (38, 135), (39, 123), (41, 113), (42, 103), (43, 51), (43, 73), (44, 70), (44, 94), (45, 57), (46, 109), (46, 124), (47, 55), (47, 131), (48, 49), (48, 141), (49, 80), (50, 75), (51, 118), (52, 112), (53, 98), (53, 117), (54, 132), (56, 74), (56, 129), (57, 71), (58, 86), (59, 76), (59, 142), (60, 110), (61, 70), (61, 93), (62, 138), (63, 77), (63, 91), (64, 111), (65, 109), (66, 111), (67, 142), (69, 96), (69, 137), (71, 77), (72, 89), (72, 104), (73, 119), (75, 127), (78, 88), (79, 135), (79, 144), (80, 145), (81, 106), (82, 91), (82, 99), (83, 128), (83, 136), (84, 134), (84, 136), (85, 121), (85, 122), (88, 144), (90, 143), (92, 124), (95, 117), (97, 115), (98, 128), (99, 108), (100, 107), (100, 140), (101, 126), (102, 132), (102, 139), (104, 143), (105, 118), (105, 127), (107, 134), (110, 112), (115, 129), (116, 120), (120, 137), (121, 139), (125, 140), (131, 133)]",5.5269999504089355
145,7,2634.2411712748544,"Any[(1, 36), (1, 127), (2, 41), (2, 94), (3, 43), (3, 61), (4, 22), (4, 85), (5, 40), (5, 76), (6, 55), (6, 71), (7, 33), (7, 130), (8, 38), (8, 108), (9, 74), (9, 105), (10, 11), (10, 75), (11, 138), (12, 52), (12, 101), (13, 116), (13, 141), (14, 77), (14, 85), (15, 47), (15, 125), (16, 91), (16, 144), (17, 126), (17, 140), (18, 82), (18, 143), (19, 32), (19, 50), (20, 40), (20, 100), (21, 22), (21, 143), (23, 50), (23, 72), (24, 31), (24, 115), (25, 103), (25, 122), (26, 89), (26, 102), (27, 52), (27, 137), (28, 68), (28, 80), (29, 99), (29, 134), (30, 47), (30, 127), (31, 62), (32, 129), (33, 100), (34, 46), (34, 56), (35, 82), (35, 98), (36, 95), (37, 94), (37, 98), (38, 132), (39, 45), (39, 63), (41, 118), (42, 54), (42, 72), (43, 93), (44, 74), (44, 123), (45, 142), (46, 92), (48, 59), (48, 73), (49, 90), (49, 92), (51, 65), (51, 133), (53, 66), (53, 117), (54, 114), (55, 112), (56, 93), (57, 86), (57, 110), (58, 70), (58, 88), (59, 125), (60, 102), (60, 145), (61, 131), (62, 81), (63, 113), (64, 128), (64, 144), (65, 140), (66, 70), (67, 107), (67, 119), (68, 90), (69, 71), (69, 95), (73, 135), (75, 135), (76, 97), (77, 79), (78, 79), (78, 124), (80, 111), (81, 139), (83, 87), (83, 136), (84, 105), (84, 126), (86, 142), (87, 103), (88, 121), (89, 120), (91, 130), (96, 118), (96, 129), (97, 106), (99, 145), (101, 121), (104, 115), (104, 138), (106, 122), (107, 131), (108, 133), (109, 113), (109, 132), (110, 141), (111, 120), (112, 116), (114, 119), (117, 128), (123, 124), (134, 137), (136, 139)]",18.319999933242798
145,8,2668.897990886857,"Any[(1, 21), (1, 74), (2, 47), (2, 127), (3, 106), (3, 117), (4, 68), (4, 103), (5, 83), (5, 119), (6, 7), (6, 140), (7, 94), (8, 26), (8, 139), (9, 42), (9, 77), (10, 52), (10, 82), (11, 94), (11, 127), (12, 16), (12, 66), (13, 90), (13, 103), (14, 44), (14, 64), (15, 104), (15, 113), (16, 36), (17, 43), (17, 67), (18, 39), (18, 145), (19, 59), (19, 129), (20, 50), (20, 100), (21, 93), (22, 40), (22, 115), (23, 53), (23, 85), (24, 141), (25, 106), (25, 137), (26, 62), (27, 141), (27, 143), (28, 65), (28, 133), (29, 60), (29, 118), (30, 122), (30, 123), (31, 49), (31, 60), (32, 108), (32, 115), (33, 58), (33, 101), (34, 96), (35, 98), (36, 80), (37, 42), (37, 54), (38, 84), (38, 112), (39, 65), (40, 137), (41, 71), (41, 132), (43, 145), (44, 124), (45, 79), (45, 125), (46, 113), (46, 114), (47, 95), (48, 78), (48, 82), (49, 54), (50, 52), (51, 56), (51, 88), (53, 100), (55, 135), (55, 138), (56, 69), (57, 58), (57, 76), (59, 130), (61, 70), (61, 134), (62, 99), (63, 66), (63, 142), (64, 74), (67, 142), (68, 73), (70, 85), (71, 110), (72, 112), (72, 123), (73, 80), (75, 102), (75, 133), (77, 87), (78, 138), (79, 120), (81, 86), (81, 128), (83, 132), (84, 126), (86, 120), (87, 136), (89, 91), (89, 116), (90, 130), (91, 97), (92, 105), (93, 98), (95, 134), (96, 111), (97, 110), (99, 119), (101, 126), (102, 144), (107, 136), (107, 140), (108, 135), (109, 125), (109, 144), (111, 129), (116, 122), (117, 139), (118, 121), (121, 124), (128, 143)]",3.4709999561309814
145,9,2686.5767162422994,"Any[(1, 13), (1, 89), (2, 23), (2, 120), (3, 113), (3, 137), (4, 14), (4, 97), (5, 115), (5, 133), (6, 126), (6, 137), (7, 69), (7, 132), (8, 111), (8, 140), (9, 33), (9, 118), (10, 117), (10, 133), (11, 34), (11, 119), (12, 70), (12, 101), (13, 138), (14, 54), (15, 62), (15, 124), (16, 24), (16, 74), (17, 21), (17, 52), (18, 85), (18, 125), (19, 29), (19, 142), (20, 75), (20, 82), (21, 102), (23, 132), (24, 82), (25, 123), (25, 129), (26, 57), (26, 65), (27, 67), (28, 66), (28, 128), (29, 96), (30, 61), (30, 121), (31, 36), (31, 131), (32, 56), (32, 121), (33, 55), (34, 78), (35, 53), (35, 106), (36, 44), (37, 77), (37, 131), (38, 116), (38, 143), (39, 47), (39, 98), (40, 95), (40, 96), (41, 73), (41, 144), (42, 106), (43, 101), (43, 141), (45, 81), (45, 128), (46, 59), (46, 120), (47, 89), (48, 83), (48, 115), (49, 86), (49, 123), (50, 103), (50, 134), (51, 104), (51, 124), (52, 136), (53, 74), (54, 135), (55, 83), (56, 116), (57, 105), (58, 64), (58, 104), (59, 130), (60, 122), (61, 105), (62, 117), (63, 119), (63, 125), (64, 111), (65, 88), (66, 85), (67, 136), (68, 90), (68, 139), (69, 95), (70, 135), (71, 79), (71, 99), (73, 77), (75, 114), (76, 127), (76, 143), (78, 88), (79, 107), (80, 140), (80, 145), (81, 134), (84, 94), (84, 138), (86, 98), (87, 145), (91, 107), (91, 118), (93, 114), (94, 110), (97, 110), (99, 108), (100, 109), (103, 130), (108, 127), (112, 144), (113, 139), (126, 129), (141, 142)]",35.21600008010864
145,10,2724.6310196829336,"Any[(1, 11), (1, 97), (2, 100), (2, 119), (3, 40), (3, 58), (4, 9), (4, 66), (5, 9), (5, 56), (6, 83), (6, 113), (7, 101), (7, 129), (8, 31), (8, 76), (10, 80), (10, 140), (11, 51), (12, 23), (12, 108), (13, 70), (13, 89), (14, 81), (14, 110), (15, 89), (15, 94), (16, 59), (16, 74), (17, 93), (17, 134), (18, 25), (18, 106), (19, 21), (19, 92), (20, 91), (20, 113), (21, 27), (22, 46), (22, 64), (23, 86), (24, 28), (24, 58), (25, 103), (26, 32), (26, 136), (27, 39), (28, 118), (29, 75), (29, 85), (30, 53), (30, 132), (31, 34), (32, 72), (33, 97), (33, 116), (34, 46), (35, 121), (35, 124), (36, 51), (36, 112), (37, 40), (37, 63), (38, 53), (38, 95), (39, 55), (41, 47), (41, 79), (42, 56), (42, 68), (43, 127), (43, 136), (44, 49), (44, 122), (45, 88), (45, 111), (47, 126), (48, 138), (48, 139), (49, 114), (50, 116), (50, 142), (52, 109), (52, 125), (54, 105), (54, 124), (55, 120), (57, 84), (57, 140), (59, 71), (60, 128), (60, 144), (61, 99), (61, 127), (62, 70), (62, 101), (63, 121), (64, 130), (65, 79), (65, 82), (66, 102), (67, 114), (67, 131), (68, 143), (69, 78), (69, 92), (71, 107), (72, 93), (73, 83), (73, 144), (74, 95), (75, 133), (76, 135), (77, 90), (77, 137), (78, 81), (80, 98), (82, 91), (84, 118), (85, 87), (86, 135), (87, 98), (88, 119), (90, 109), (94, 141), (96, 111), (96, 123), (99, 137), (100, 133), (102, 141), (103, 143), (104, 123), (104, 125), (105, 108), (106, 120), (107, 145), (110, 132), (112, 130), (115, 122), (115, 126), (117, 128), (117, 142), (129, 138), (131, 139), (134, 145)]",3.3550000190734863
150,1,2828.0836594622883,"Any[(1, 42), (1, 116), (2, 14), (2, 59), (3, 79), (3, 145), (4, 14), (4, 121), (5, 72), (5, 103), (6, 41), (6, 74), (7, 49), (7, 90), (8, 19), (8, 86), (9, 80), (9, 93), (10, 109), (10, 141), (11, 15), (11, 80), (12, 63), (12, 135), (13, 54), (13, 79), (15, 149), (16, 122), (16, 133), (17, 30), (17, 53), (18, 38), (18, 116), (19, 137), (20, 40), (20, 71), (21, 95), (21, 113), (22, 97), (22, 131), (23, 83), (23, 114), (24, 47), (24, 64), (25, 91), (25, 107), (26, 57), (26, 146), (27, 85), (27, 138), (28, 35), (28, 48), (29, 92), (29, 99), (30, 129), (31, 64), (31, 102), (32, 33), (32, 98), (33, 147), (34, 38), (34, 125), (35, 61), (36, 66), (36, 83), (37, 70), (37, 148), (39, 77), (39, 110), (40, 102), (41, 67), (42, 90), (43, 50), (43, 144), (44, 84), (44, 88), (45, 125), (45, 143), (46, 65), (46, 122), (47, 130), (48, 146), (49, 105), (50, 112), (51, 75), (51, 136), (52, 106), (52, 145), (53, 147), (54, 82), (55, 104), (55, 119), (56, 73), (56, 148), (57, 112), (58, 86), (58, 149), (59, 72), (60, 92), (60, 137), (61, 109), (62, 121), (62, 142), (63, 100), (65, 71), (66, 108), (67, 98), (68, 73), (68, 118), (69, 126), (69, 128), (70, 129), (74, 105), (75, 78), (76, 77), (76, 104), (78, 138), (81, 96), (81, 103), (82, 93), (84, 131), (85, 134), (87, 140), (87, 141), (88, 135), (89, 124), (89, 133), (91, 136), (94, 100), (94, 115), (95, 123), (96, 111), (97, 117), (99, 127), (101, 111), (101, 123), (106, 119), (107, 124), (108, 132), (110, 113), (114, 144), (115, 143), (117, 142), (118, 120), (120, 128), (126, 130), (127, 132), (134, 139), (139, 150), (140, 150)]",28.139000177383423
150,2,2859.3028604652895,"Any[(1, 60), (1, 131), (2, 95), (2, 116), (3, 109), (3, 111), (4, 86), (4, 130), (5, 35), (5, 82), (6, 121), (6, 138), (7, 76), (7, 94), (8, 34), (8, 74), (9, 94), (9, 117), (10, 121), (10, 133), (11, 92), (11, 125), (12, 106), (12, 137), (13, 43), (13, 105), (14, 138), (14, 150), (15, 40), (15, 144), (16, 36), (16, 134), (17, 52), (17, 83), (18, 21), (18, 150), (19, 61), (19, 126), (20, 37), (20, 71), (21, 54), (22, 28), (22, 90), (23, 76), (23, 149), (24, 30), (24, 53), (25, 108), (25, 124), (26, 27), (26, 135), (27, 72), (28, 136), (29, 104), (29, 123), (30, 116), (31, 39), (31, 46), (32, 40), (32, 104), (33, 79), (33, 81), (34, 51), (35, 147), (36, 87), (37, 85), (38, 144), (38, 146), (39, 49), (41, 47), (41, 122), (42, 131), (42, 142), (43, 146), (44, 69), (44, 82), (45, 91), (45, 100), (46, 140), (47, 115), (48, 91), (48, 101), (49, 101), (50, 70), (50, 87), (51, 126), (52, 140), (53, 109), (54, 98), (55, 77), (55, 84), (56, 63), (56, 119), (57, 75), (57, 142), (58, 84), (58, 134), (59, 62), (59, 80), (60, 103), (61, 99), (62, 124), (63, 83), (64, 74), (64, 128), (65, 111), (65, 129), (66, 119), (66, 130), (67, 100), (67, 139), (68, 89), (68, 93), (69, 128), (70, 113), (71, 108), (72, 95), (73, 102), (73, 143), (75, 110), (77, 147), (78, 103), (78, 132), (79, 136), (80, 145), (81, 141), (85, 98), (86, 105), (88, 96), (88, 127), (89, 96), (90, 127), (92, 137), (93, 106), (97, 115), (97, 123), (99, 114), (102, 110), (107, 113), (107, 141), (112, 118), (112, 145), (114, 143), (117, 132), (118, 122), (120, 135), (120, 139), (125, 148), (129, 149), (133, 148)]",2.2760000228881836
150,3,2706.8351609472793,"Any[(1, 69), (1, 114), (2, 63), (2, 83), (3, 46), (3, 98), (4, 99), (4, 107), (5, 7), (5, 26), (6, 49), (6, 103), (7, 126), (8, 93), (8, 110), (9, 16), (9, 138), (10, 19), (10, 147), (11, 95), (11, 117), (12, 56), (12, 77), (13, 16), (13, 33), (14, 22), (14, 150), (15, 21), (15, 120), (17, 91), (17, 114), (18, 90), (18, 121), (19, 70), (20, 25), (20, 39), (21, 79), (22, 28), (23, 64), (23, 72), (24, 68), (24, 106), (25, 59), (26, 40), (27, 71), (27, 108), (28, 45), (29, 67), (29, 140), (30, 80), (30, 88), (31, 131), (31, 147), (32, 42), (32, 128), (33, 123), (34, 110), (34, 112), (35, 43), (35, 82), (36, 53), (36, 144), (37, 111), (37, 134), (38, 91), (38, 145), (39, 86), (40, 63), (41, 48), (41, 135), (42, 136), (43, 75), (44, 59), (44, 68), (45, 119), (46, 92), (47, 71), (47, 109), (48, 112), (49, 143), (50, 92), (50, 111), (51, 60), (51, 98), (52, 60), (52, 70), (53, 149), (54, 74), (54, 129), (55, 146), (55, 148), (56, 135), (57, 58), (57, 80), (58, 113), (61, 96), (61, 129), (62, 96), (62, 133), (64, 142), (65, 73), (65, 125), (66, 116), (66, 141), (67, 148), (69, 143), (72, 85), (73, 142), (74, 126), (75, 115), (76, 81), (76, 105), (77, 122), (78, 115), (78, 149), (79, 104), (81, 130), (82, 88), (83, 87), (84, 95), (84, 101), (85, 123), (86, 130), (87, 134), (89, 94), (89, 141), (90, 102), (93, 109), (94, 122), (97, 118), (97, 146), (99, 131), (100, 104), (100, 108), (101, 139), (102, 124), (103, 113), (105, 132), (106, 150), (107, 127), (116, 139), (117, 138), (118, 121), (119, 120), (124, 137), (125, 145), (127, 136), (128, 144), (132, 137), (133, 140)]",7.614999771118164
150,4,2795.029234569096,"Any[(1, 28), (1, 40), (2, 8), (2, 19), (3, 36), (3, 150), (4, 16), (4, 133), (5, 35), (5, 81), (6, 33), (6, 148), (7, 103), (7, 104), (8, 32), (9, 87), (9, 128), (10, 25), (10, 91), (11, 118), (11, 124), (12, 58), (12, 142), (13, 76), (13, 110), (14, 93), (14, 101), (15, 80), (15, 102), (16, 100), (17, 45), (17, 100), (18, 125), (18, 141), (19, 29), (20, 78), (20, 106), (21, 134), (21, 138), (22, 89), (22, 117), (23, 64), (23, 145), (24, 130), (24, 138), (25, 74), (26, 63), (26, 135), (27, 63), (27, 108), (28, 49), (29, 71), (30, 75), (30, 76), (31, 56), (31, 123), (32, 107), (33, 95), (34, 64), (34, 86), (35, 92), (36, 108), (37, 132), (37, 141), (38, 73), (38, 132), (39, 70), (39, 75), (40, 123), (41, 51), (41, 104), (42, 56), (42, 72), (43, 57), (43, 130), (44, 83), (44, 90), (45, 57), (46, 93), (46, 118), (47, 66), (47, 139), (48, 62), (48, 149), (49, 67), (50, 79), (50, 97), (51, 106), (52, 101), (52, 107), (53, 91), (53, 137), (54, 97), (54, 122), (55, 88), (55, 94), (58, 126), (59, 115), (59, 120), (60, 65), (60, 89), (61, 92), (61, 110), (62, 143), (65, 137), (66, 124), (67, 83), (68, 71), (68, 113), (69, 90), (69, 149), (70, 114), (72, 129), (73, 79), (74, 146), (77, 98), (77, 99), (78, 140), (80, 98), (81, 145), (82, 113), (82, 116), (84, 129), (84, 136), (85, 95), (85, 147), (86, 109), (87, 140), (88, 122), (94, 120), (96, 109), (96, 119), (99, 126), (102, 105), (103, 131), (105, 115), (111, 119), (111, 144), (112, 142), (112, 147), (114, 125), (116, 127), (117, 121), (121, 136), (127, 150), (128, 143), (131, 133), (134, 135), (139, 144), (146, 148)]",15.271000146865845
150,5,2822.78452751246,"Any[(1, 49), (1, 128), (2, 21), (2, 37), (3, 49), (3, 111), (4, 27), (4, 147), (5, 28), (5, 59), (6, 72), (6, 85), (7, 88), (7, 96), (8, 61), (8, 133), (9, 126), (9, 130), (10, 30), (10, 54), (11, 74), (11, 118), (12, 39), (12, 91), (13, 26), (13, 150), (14, 114), (14, 119), (15, 120), (15, 123), (16, 62), (16, 73), (17, 27), (17, 137), (18, 57), (18, 95), (19, 143), (19, 149), (20, 107), (20, 137), (21, 42), (22, 76), (22, 82), (23, 41), (23, 67), (24, 107), (24, 144), (25, 48), (25, 91), (26, 30), (28, 77), (29, 138), (29, 142), (31, 117), (31, 136), (32, 113), (32, 115), (33, 80), (33, 108), (34, 93), (34, 131), (35, 53), (35, 142), (36, 87), (36, 114), (37, 128), (38, 71), (38, 86), (39, 69), (40, 97), (40, 148), (41, 108), (42, 116), (43, 82), (43, 83), (44, 78), (44, 80), (45, 46), (45, 111), (46, 129), (47, 117), (47, 145), (48, 126), (50, 98), (50, 136), (51, 76), (51, 121), (52, 101), (52, 148), (53, 77), (54, 124), (55, 65), (55, 141), (56, 125), (56, 127), (57, 102), (58, 92), (58, 101), (59, 130), (60, 127), (60, 141), (61, 115), (62, 63), (63, 103), (64, 70), (64, 100), (65, 140), (66, 104), (66, 106), (67, 90), (68, 79), (68, 109), (69, 99), (70, 132), (71, 98), (72, 139), (73, 84), (74, 150), (75, 121), (75, 132), (78, 86), (79, 106), (81, 90), (81, 149), (83, 118), (84, 88), (85, 147), (87, 133), (89, 102), (89, 139), (92, 119), (93, 140), (94, 105), (94, 129), (95, 120), (96, 135), (97, 143), (99, 144), (100, 109), (103, 123), (104, 125), (105, 122), (110, 138), (110, 145), (112, 131), (112, 135), (113, 134), (116, 124), (122, 146), (134, 146)]",2.9860000610351562
150,6,2869.483786140861,"Any[(1, 54), (1, 110), (2, 85), (2, 134), (3, 113), (3, 137), (4, 40), (4, 130), (5, 27), (5, 35), (6, 9), (6, 24), (7, 38), (7, 45), (8, 40), (8, 73), (9, 22), (10, 23), (10, 71), (11, 24), (11, 85), (12, 39), (12, 94), (13, 96), (13, 100), (14, 21), (14, 36), (15, 23), (15, 113), (16, 37), (16, 118), (17, 44), (17, 112), (18, 48), (18, 138), (19, 50), (19, 76), (20, 46), (20, 127), (21, 121), (22, 60), (25, 31), (25, 93), (26, 30), (26, 67), (27, 141), (28, 37), (28, 42), (29, 80), (29, 146), (30, 36), (31, 43), (32, 55), (32, 140), (33, 62), (33, 114), (34, 89), (34, 95), (35, 47), (38, 116), (39, 97), (41, 103), (41, 124), (42, 75), (43, 106), (44, 61), (45, 129), (46, 80), (47, 131), (48, 146), (49, 66), (49, 92), (50, 58), (51, 79), (51, 149), (52, 111), (52, 129), (53, 72), (53, 74), (54, 119), (55, 57), (56, 109), (56, 139), (57, 145), (58, 100), (59, 128), (59, 148), (60, 68), (61, 70), (62, 133), (63, 136), (63, 145), (64, 78), (64, 130), (65, 77), (65, 139), (66, 68), (67, 81), (69, 82), (69, 95), (70, 102), (71, 79), (72, 124), (73, 147), (74, 142), (75, 104), (76, 87), (77, 101), (78, 121), (81, 108), (82, 87), (83, 127), (83, 131), (84, 99), (84, 115), (86, 111), (86, 122), (88, 107), (88, 143), (89, 105), (90, 99), (90, 141), (91, 128), (91, 137), (92, 135), (93, 117), (94, 98), (96, 115), (97, 150), (98, 118), (101, 134), (102, 125), (103, 110), (104, 135), (105, 108), (106, 122), (107, 132), (109, 116), (112, 114), (117, 120), (119, 144), (120, 133), (123, 140), (123, 150), (125, 126), (126, 132), (136, 138), (142, 148), (143, 144), (147, 149)]",5.913999795913696
150,7,2874.508535837175,"Any[(1, 105), (1, 126), (2, 8), (2, 139), (3, 35), (3, 130), (4, 10), (4, 41), (5, 50), (5, 127), (6, 45), (6, 117), (7, 82), (7, 105), (8, 52), (9, 32), (9, 147), (10, 91), (11, 58), (11, 146), (12, 42), (12, 142), (13, 21), (13, 57), (14, 20), (14, 73), (15, 31), (15, 34), (16, 93), (16, 142), (17, 100), (17, 148), (18, 36), (18, 69), (19, 28), (19, 121), (20, 56), (21, 115), (22, 137), (22, 143), (23, 104), (23, 134), (24, 112), (24, 132), (25, 52), (25, 74), (26, 134), (26, 136), (27, 55), (27, 77), (28, 111), (29, 44), (29, 54), (30, 53), (30, 139), (31, 82), (32, 99), (33, 98), (33, 126), (34, 125), (35, 65), (36, 60), (37, 47), (37, 60), (38, 108), (38, 119), (39, 76), (39, 83), (40, 70), (40, 100), (41, 140), (42, 79), (43, 66), (43, 124), (44, 75), (45, 65), (46, 72), (46, 91), (47, 84), (48, 118), (48, 150), (49, 129), (49, 130), (50, 66), (51, 122), (51, 123), (53, 113), (54, 148), (55, 89), (56, 85), (57, 99), (58, 120), (59, 107), (59, 109), (61, 116), (61, 138), (62, 86), (62, 127), (63, 107), (63, 111), (64, 93), (64, 103), (67, 115), (67, 120), (68, 72), (68, 94), (69, 95), (70, 108), (71, 144), (71, 145), (73, 119), (74, 77), (75, 116), (76, 104), (78, 81), (78, 85), (79, 109), (80, 88), (80, 102), (81, 141), (83, 103), (84, 112), (86, 135), (87, 106), (87, 125), (88, 146), (89, 137), (90, 96), (90, 133), (92, 101), (92, 133), (94, 149), (95, 123), (96, 110), (97, 122), (97, 131), (98, 141), (101, 144), (102, 113), (106, 128), (110, 114), (114, 149), (117, 128), (118, 138), (121, 140), (124, 132), (129, 145), (131, 143), (135, 136), (147, 150)]",6.255000114440918
150,8,2780.4811034779395,"Any[(1, 71), (1, 100), (2, 20), (2, 72), (3, 28), (3, 42), (4, 19), (4, 31), (5, 87), (5, 91), (6, 54), (6, 98), (7, 75), (7, 81), (8, 51), (8, 150), (9, 43), (9, 120), (10, 18), (10, 44), (11, 18), (11, 89), (12, 101), (12, 122), (13, 41), (13, 111), (14, 48), (14, 129), (15, 21), (15, 132), (16, 94), (16, 115), (17, 123), (17, 150), (19, 114), (20, 103), (21, 104), (22, 50), (22, 110), (23, 31), (23, 66), (24, 40), (24, 91), (25, 58), (25, 79), (26, 80), (26, 116), (27, 34), (27, 40), (28, 52), (29, 78), (29, 118), (30, 75), (30, 124), (32, 46), (32, 112), (33, 132), (33, 146), (34, 134), (35, 59), (35, 101), (36, 68), (36, 119), (37, 49), (37, 81), (38, 118), (38, 136), (39, 110), (39, 138), (41, 139), (42, 120), (43, 70), (44, 139), (45, 53), (45, 94), (46, 107), (47, 87), (47, 145), (48, 50), (49, 73), (51, 77), (52, 111), (53, 69), (54, 63), (55, 60), (55, 117), (56, 61), (56, 143), (57, 78), (57, 113), (58, 71), (59, 147), (60, 141), (61, 142), (62, 99), (62, 125), (63, 88), (64, 97), (64, 112), (65, 95), (65, 141), (66, 76), (67, 98), (67, 99), (68, 142), (69, 82), (70, 134), (72, 144), (73, 96), (74, 119), (74, 149), (76, 109), (77, 146), (79, 126), (80, 102), (82, 95), (83, 130), (83, 133), (84, 136), (84, 144), (85, 106), (85, 137), (86, 88), (86, 135), (89, 127), (90, 121), (90, 135), (92, 123), (92, 130), (93, 108), (93, 145), (96, 107), (97, 106), (100, 131), (102, 131), (103, 143), (104, 121), (105, 114), (105, 128), (108, 115), (109, 116), (113, 137), (117, 125), (122, 148), (124, 140), (126, 129), (127, 149), (128, 147), (133, 138), (140, 148)]",7.440999984741211
150,9,2838.1580808122335,"Any[(1, 80), (1, 82), (2, 16), (2, 89), (3, 9), (3, 102), (4, 88), (4, 111), (5, 17), (5, 80), (6, 64), (6, 121), (7, 52), (7, 114), (8, 66), (8, 75), (9, 78), (10, 48), (10, 142), (11, 17), (11, 83), (12, 26), (12, 136), (13, 59), (13, 88), (14, 25), (14, 124), (15, 117), (15, 149), (16, 133), (18, 67), (18, 111), (19, 123), (19, 134), (20, 34), (20, 92), (21, 66), (21, 99), (22, 44), (22, 145), (23, 38), (23, 140), (24, 42), (24, 150), (25, 82), (26, 142), (27, 31), (27, 98), (28, 49), (28, 126), (29, 79), (29, 143), (30, 117), (30, 134), (31, 71), (32, 102), (32, 149), (33, 98), (33, 138), (34, 48), (35, 68), (35, 122), (36, 47), (36, 100), (37, 39), (37, 136), (38, 79), (39, 53), (40, 50), (40, 115), (41, 133), (41, 139), (42, 103), (43, 93), (43, 130), (44, 60), (45, 132), (45, 145), (46, 72), (46, 89), (47, 84), (49, 132), (50, 127), (51, 55), (51, 83), (52, 104), (53, 126), (54, 74), (54, 96), (55, 90), (56, 61), (56, 108), (57, 69), (57, 112), (58, 67), (58, 77), (59, 95), (60, 143), (61, 74), (62, 81), (62, 116), (63, 70), (63, 120), (64, 75), (65, 135), (65, 144), (68, 107), (69, 104), (70, 118), (71, 125), (72, 129), (73, 84), (73, 103), (76, 113), (76, 141), (77, 120), (78, 140), (81, 94), (85, 139), (85, 141), (86, 92), (86, 148), (87, 97), (87, 101), (90, 128), (91, 96), (91, 125), (93, 137), (94, 106), (95, 137), (97, 107), (99, 100), (101, 113), (105, 110), (105, 123), (106, 131), (108, 109), (109, 130), (110, 121), (112, 138), (114, 119), (115, 122), (116, 147), (118, 147), (119, 144), (124, 148), (127, 146), (128, 135), (129, 150), (131, 146)]",1.6549999713897705
